00:00:03.528	-0.065	-0.020
00:00:03.530	-0.130	-0.005
00:00:03.532	-0.200	0.000
00:00:03.534	-0.220	0.005
00:00:03.536	-0.105	0.010
00:00:03.538	0.015	0.010
00:00:03.540	0.030	0.010
00:00:03.542	0.045	0.005
00:00:03.544	-0.020	0.005
00:00:03.546	-0.050	0.000
00:00:03.548	-0.030	0.000
00:00:03.550	-0.105	0.005
00:00:03.552	-0.140	0.005
00:00:03.554	-0.090	0.010
00:00:03.556	-0.120	0.015
00:00:03.558	-0.050	0.015
00:00:03.560	0.050	0.015
00:00:03.562	0.055	0.015
00:00:03.564	0.015	0.015
00:00:03.566	-0.015	0.015
00:00:03.568	-0.080	0.010
00:00:03.570	-0.145	0.010
00:00:03.572	-0.115	0.015
00:00:03.574	-0.175	0.015
00:00:03.576	-0.065	0.020
00:00:03.578	0.000	0.025
00:00:03.580	0.005	0.030
00:00:03.582	0.120	0.035
00:00:03.584	0.030	0.040
00:00:03.586	0.025	0.040
00:00:03.588	-0.005	0.040
00:00:03.590	-0.110	0.040
00:00:03.592	-0.130	0.040
00:00:03.594	-0.065	0.040
00:00:03.596	-0.010	0.040
00:00:03.598	0.005	0.040
00:00:03.600	0.055	0.045
00:00:03.602	0.150	0.045
00:00:03.604	0.085	0.050
00:00:03.606	-0.140	0.055
00:00:03.608	-0.055	0.060
00:00:03.610	-0.075	0.065
00:00:03.612	-0.025	0.075
00:00:03.614	0.060	0.080
00:00:03.616	0.070	0.090
00:00:03.618	0.135	0.100
00:00:03.620	0.040	0.110
00:00:03.622	0.065	0.115
00:00:03.624	0.070	0.120
00:00:03.626	0.135	0.130
00:00:03.628	0.105	0.135
00:00:03.630	0.085	0.140
00:00:03.632	0.000	0.145
00:00:03.634	0.050	0.150
00:00:03.636	0.105	0.155
00:00:03.638	0.145	0.165
00:00:03.640	0.190	0.170
00:00:03.642	0.190	0.180
00:00:03.644	0.120	0.190
00:00:03.646	0.135	0.200
00:00:03.648	0.085	0.210
00:00:03.650	0.140	0.220
00:00:03.652	0.135	0.225
00:00:03.654	0.110	0.230
00:00:03.656	0.175	0.235
00:00:03.658	0.215	0.235
00:00:03.660	0.205	0.235
00:00:03.662	0.215	0.235
00:00:03.664	0.245	0.235
00:00:03.666	0.210	0.235
00:00:03.668	0.115	0.235
00:00:03.670	0.100	0.240
00:00:03.672	0.175	0.245
00:00:03.674	0.240	0.250
00:00:03.676	0.155	0.255
00:00:03.678	0.245	0.255
00:00:03.680	0.180	0.255
00:00:03.682	0.210	0.255
00:00:03.684	0.295	0.250
00:00:03.686	0.365	0.240
00:00:03.688	0.115	0.235
00:00:03.690	0.050	0.225
00:00:03.692	0.060	0.215
00:00:03.694	0.075	0.205
00:00:03.696	0.105	0.195
00:00:03.698	0.140	0.185
00:00:03.700	0.195	0.175
00:00:03.702	0.175	0.160
00:00:03.704	0.135	0.145
00:00:03.706	0.070	0.130
00:00:03.708	0.010	0.120
00:00:03.710	-0.055	0.105
00:00:03.712	-0.030	0.095
00:00:03.714	-0.045	0.085
00:00:03.716	-0.015	0.075
00:00:03.718	0.110	0.065
00:00:03.720	0.065	0.055
00:00:03.722	0.040	0.040
00:00:03.724	-0.010	0.025
00:00:03.726	-0.110	0.005
00:00:03.728	-0.105	-0.020
00:00:03.730	-0.200	-0.040
00:00:03.732	-0.140	-0.055
00:00:03.734	-0.065	-0.070
00:00:03.736	-0.125	-0.075
00:00:03.738	-0.200	-0.075
00:00:03.740	-0.080	-0.070
00:00:03.742	-0.005	-0.060
00:00:03.744	-0.090	-0.050
00:00:03.746	-0.075	-0.035
00:00:03.748	-0.070	-0.025
00:00:03.750	-0.055	-0.020
00:00:03.752	-0.185	-0.015
00:00:03.754	-0.170	-0.015
00:00:03.756	-0.050	-0.020
00:00:03.758	-0.015	-0.025
00:00:03.760	0.005	-0.030
00:00:03.762	-0.015	-0.035
00:00:03.764	-0.095	-0.040
00:00:03.766	-0.095	-0.040
00:00:03.768	-0.115	-0.045
00:00:03.770	-0.145	-0.045
00:00:03.772	-0.195	-0.045
00:00:03.774	-0.185	-0.045
00:00:03.776	-0.120	-0.045
00:00:03.778	-0.035	-0.045
00:00:03.780	-0.020	-0.045
00:00:03.782	-0.020	-0.040
00:00:03.784	-0.040	-0.040
00:00:03.786	-0.095	-0.040
00:00:03.788	-0.150	-0.040
00:00:03.790	-0.165	-0.045
00:00:03.792	-0.210	-0.050
00:00:03.794	-0.145	-0.055
00:00:03.796	-0.145	-0.060
00:00:03.798	-0.025	-0.070
00:00:03.800	-0.060	-0.080
00:00:03.802	-0.085	-0.085
00:00:03.804	-0.045	-0.085
00:00:03.806	-0.075	-0.080
00:00:03.808	-0.260	-0.075
00:00:03.810	-0.330	-0.065
00:00:03.812	-0.130	-0.055
00:00:03.814	-0.095	-0.045
00:00:03.816	-0.025	-0.035
00:00:03.818	0.070	-0.030
00:00:03.820	0.000	-0.030
00:00:03.822	-0.015	-0.035
00:00:03.824	-0.050	-0.040
00:00:03.826	-0.155	-0.055
00:00:03.828	-0.185	-0.065
00:00:03.830	-0.190	-0.075
00:00:03.832	-0.165	-0.085
00:00:03.834	-0.180	-0.085
00:00:03.836	-0.140	-0.080
00:00:03.838	-0.115	-0.075
00:00:03.840	-0.070	-0.060
00:00:03.842	0.015	-0.050
00:00:03.844	0.055	-0.035
00:00:03.846	-0.070	-0.020
00:00:03.848	-0.170	-0.010
00:00:03.850	-0.215	-0.005
00:00:03.852	-0.125	0.000
00:00:03.854	-0.075	0.000
00:00:03.856	0.025	-0.005
00:00:03.858	0.055	-0.010
00:00:03.860	0.045	-0.015
00:00:03.862	-0.050	-0.025
00:00:03.864	-0.135	-0.030
00:00:03.866	-0.195	-0.035
00:00:03.868	-0.140	-0.035
00:00:03.870	-0.135	-0.030
00:00:03.872	-0.105	-0.025
00:00:03.874	-0.055	-0.020
00:00:03.876	-0.055	-0.015
00:00:03.878	0.010	-0.010
00:00:03.880	0.015	-0.010
00:00:03.882	-0.010	-0.015
00:00:03.884	-0.085	-0.025
00:00:03.886	-0.105	-0.040
00:00:03.888	-0.140	-0.060
00:00:03.890	-0.225	-0.075
00:00:03.892	-0.300	-0.085
00:00:03.894	-0.120	-0.090
00:00:03.896	-0.025	-0.090
00:00:03.898	-0.045	-0.080
00:00:03.900	-0.130	-0.070
00:00:03.902	-0.100	-0.050
00:00:03.904	0.000	-0.035
00:00:03.906	-0.050	-0.020
00:00:03.908	-0.105	-0.005
00:00:03.910	-0.145	-0.005
00:00:03.912	-0.160	-0.005
00:00:03.914	-0.105	-0.010
00:00:03.916	-0.070	-0.020
00:00:03.918	-0.030	-0.030
00:00:03.920	-0.035	-0.040
00:00:03.922	0.025	-0.050
00:00:03.924	-0.055	-0.055
00:00:03.926	-0.125	-0.055
00:00:03.928	-0.190	-0.060
00:00:03.930	-0.215	-0.060
00:00:03.932	-0.250	-0.060
00:00:03.934	-0.135	-0.065
00:00:03.936	-0.035	-0.065
00:00:03.938	0.000	-0.065
00:00:03.940	-0.025	-0.060
00:00:03.942	-0.020	-0.055
00:00:03.944	-0.055	-0.050
00:00:03.946	-0.160	-0.040
00:00:03.948	-0.135	-0.035
00:00:03.950	-0.120	-0.030
00:00:03.952	-0.165	-0.030
00:00:03.954	-0.095	-0.035
00:00:03.956	-0.080	-0.045
00:00:03.958	0.025	-0.060
00:00:03.960	-0.020	-0.070
00:00:03.962	-0.100	-0.085
00:00:03.964	-0.135	-0.095
00:00:03.966	-0.170	-0.095
00:00:03.968	-0.200	-0.090
00:00:03.970	-0.195	-0.075
00:00:03.972	-0.115	-0.060
00:00:03.974	-0.065	-0.045
00:00:03.976	0.050	-0.030
00:00:03.978	0.085	-0.020
00:00:03.980	-0.010	-0.015
00:00:03.982	-0.135	-0.020
00:00:03.984	-0.040	-0.030
00:00:03.986	-0.185	-0.050
00:00:03.988	-0.220	-0.065
00:00:03.990	-0.220	-0.080
00:00:03.992	-0.150	-0.085
00:00:03.994	-0.090	-0.085
00:00:03.996	-0.100	-0.075
00:00:03.998	-0.075	-0.060
00:00:04.000	0.030	-0.040
00:00:04.002	0.040	-0.020
00:00:04.004	-0.055	-0.010
00:00:04.006	-0.165	-0.005
00:00:04.008	-0.215	-0.010
00:00:04.010	-0.090	-0.030
00:00:04.012	-0.035	-0.050
00:00:04.014	-0.130	-0.075
00:00:04.016	-0.130	-0.100
00:00:04.018	-0.075	-0.115
00:00:04.020	-0.120	-0.120
00:00:04.022	-0.100	-0.115
00:00:04.024	-0.150	-0.095
00:00:04.026	-0.190	-0.070
00:00:04.028	-0.050	-0.040
00:00:04.030	-0.080	-0.010
00:00:04.032	-0.075	0.005
00:00:04.034	-0.090	0.015
00:00:04.036	-0.080	0.015
00:00:04.038	0.050	0.005
00:00:04.040	0.060	-0.010
00:00:04.042	-0.035	-0.030
00:00:04.044	-0.105	-0.045
00:00:04.046	-0.110	-0.055
00:00:04.048	-0.175	-0.065
00:00:04.050	-0.185	-0.065
00:00:04.052	-0.210	-0.060
00:00:04.054	-0.090	-0.055
00:00:04.056	-0.025	-0.050
00:00:04.058	0.010	-0.045
00:00:04.060	-0.010	-0.040
00:00:04.062	-0.055	-0.040
00:00:04.064	-0.150	-0.040
00:00:04.066	-0.115	-0.040
00:00:04.068	-0.115	-0.040
00:00:04.070	-0.075	-0.035
00:00:04.072	-0.125	-0.030
00:00:04.074	-0.105	-0.025
00:00:04.076	0.035	-0.020
00:00:04.078	0.020	-0.015
00:00:04.080	-0.045	-0.015
00:00:04.082	-0.040	-0.020
00:00:04.084	-0.100	-0.025
00:00:04.086	-0.045	-0.035
00:00:04.088	-0.140	-0.040
00:00:04.090	-0.185	-0.045
00:00:04.092	-0.130	-0.050
00:00:04.094	-0.055	-0.050
00:00:04.096	-0.055	-0.050
00:00:04.098	0.035	-0.045
00:00:04.100	-0.065	-0.040
00:00:04.102	0.010	-0.035
00:00:04.104	-0.025	-0.030
00:00:04.106	-0.135	-0.020
00:00:04.108	-0.215	-0.015
00:00:04.110	-0.140	-0.010
00:00:04.112	-0.040	-0.005
00:00:04.114	0.075	0.000
00:00:04.116	0.060	0.005
00:00:04.118	0.025	0.010
00:00:04.120	0.035	0.015
00:00:04.122	0.015	0.020
00:00:04.124	-0.045	0.020
00:00:04.126	-0.075	0.025
00:00:04.128	-0.100	0.025
00:00:04.130	-0.090	0.025
00:00:04.132	-0.040	0.020
00:00:04.134	0.045	0.010
00:00:04.136	0.025	0.000
00:00:04.138	0.025	-0.010
00:00:04.140	0.030	-0.025
00:00:04.142	-0.050	-0.035
00:00:04.144	-0.095	-0.045
00:00:04.146	-0.200	-0.050
00:00:04.148	-0.270	-0.050
00:00:04.150	-0.125	-0.045
00:00:04.152	-0.025	-0.040
00:00:04.154	0.025	-0.030
00:00:04.156	-0.005	-0.025
00:00:04.158	-0.030	-0.020
00:00:04.160	0.005	-0.020
00:00:04.162	-0.005	-0.025
00:00:04.164	-0.125	-0.035
00:00:04.166	-0.160	-0.045
00:00:04.168	-0.170	-0.050
00:00:04.170	-0.130	-0.055
00:00:04.172	-0.075	-0.060
00:00:04.174	-0.090	-0.060
00:00:04.176	-0.050	-0.055
00:00:04.178	-0.015	-0.050
00:00:04.180	0.030	-0.045
00:00:04.182	0.065	-0.040
00:00:04.184	0.035	-0.035
00:00:04.186	-0.165	-0.030
00:00:04.188	-0.255	-0.025
00:00:04.190	-0.275	-0.020
00:00:04.192	-0.055	-0.020
00:00:04.194	-0.005	-0.015
00:00:04.196	0.040	-0.020
00:00:04.198	0.045	-0.025
00:00:04.200	0.010	-0.030
00:00:04.202	-0.070	-0.040
00:00:04.204	-0.135	-0.050
00:00:04.206	-0.180	-0.055
00:00:04.208	-0.160	-0.065
00:00:04.210	-0.115	-0.065
00:00:04.212	-0.085	-0.060
00:00:04.214	-0.045	-0.060
00:00:04.216	-0.005	-0.055
00:00:04.218	0.035	-0.060
00:00:04.220	-0.055	-0.065
00:00:04.222	-0.130	-0.080
00:00:04.224	-0.200	-0.100
00:00:04.226	-0.195	-0.120
00:00:04.228	-0.190	-0.135
00:00:04.230	-0.300	-0.145
00:00:04.232	-0.265	-0.140
00:00:04.234	-0.065	-0.125
00:00:04.236	0.020	-0.095
00:00:04.238	-0.080	-0.055
00:00:04.240	0.030	-0.005
00:00:04.242	0.105	0.045
00:00:04.244	0.010	0.095
00:00:04.246	0.055	0.140
00:00:04.248	0.070	0.180
00:00:04.250	0.140	0.225
00:00:04.252	0.195	0.275
00:00:04.254	0.320	0.330
00:00:04.256	0.520	0.390
00:00:04.258	0.590	0.455
00:00:04.260	0.585	0.520
00:00:04.262	0.565	0.570
00:00:04.264	0.570	0.600
00:00:04.266	0.490	0.605
00:00:04.268	0.430	0.575
00:00:04.270	0.495	0.510
00:00:04.272	0.445	0.420
00:00:04.274	0.295	0.310
00:00:04.276	0.220	0.195
00:00:04.278	0.075	0.090
00:00:04.280	-0.045	0.005
00:00:04.282	-0.100	-0.060
00:00:04.284	-0.235	-0.100
00:00:04.286	-0.195	-0.115
00:00:04.288	-0.230	-0.115
00:00:04.290	-0.205	-0.105
00:00:04.292	-0.180	-0.090
00:00:04.294	-0.035	-0.075
00:00:04.296	0.070	-0.065
00:00:04.298	0.110	-0.050
00:00:04.300	-0.035	-0.040
00:00:04.302	-0.185	-0.030
00:00:04.304	-0.150	-0.015
00:00:04.306	-0.035	-0.005
00:00:04.308	-0.085	0.005
00:00:04.310	-0.005	0.005
00:00:04.312	-0.005	0.005
00:00:04.314	0.010	-0.005
00:00:04.316	0.025	-0.015
00:00:04.318	-0.040	-0.030
00:00:04.320	-0.115	-0.045
00:00:04.322	-0.155	-0.050
00:00:04.324	-0.085	-0.050
00:00:04.326	-0.035	-0.045
00:00:04.328	-0.120	-0.035
00:00:04.330	-0.110	-0.025
00:00:04.332	-0.015	-0.015
00:00:04.334	0.025	-0.010
00:00:04.336	0.065	-0.010
00:00:04.338	0.085	-0.015
00:00:04.340	0.010	-0.025
00:00:04.342	-0.105	-0.035
00:00:04.344	-0.205	-0.045
00:00:04.346	-0.175	-0.055
00:00:04.348	-0.175	-0.060
00:00:04.350	-0.100	-0.060
00:00:04.352	-0.010	-0.060
00:00:04.354	0.010	-0.055
00:00:04.356	-0.025	-0.050
00:00:04.358	0.005	-0.040
00:00:04.360	0.080	-0.035
00:00:04.362	-0.125	-0.030
00:00:04.364	-0.120	-0.020
00:00:04.366	-0.140	-0.010
00:00:04.368	-0.040	0.000
00:00:04.370	-0.030	0.005
00:00:04.372	-0.005	0.015
00:00:04.374	0.065	0.020
00:00:04.376	0.070	0.020
00:00:04.378	0.075	0.020
00:00:04.380	0.075	0.015
00:00:04.382	-0.030	0.015
00:00:04.384	-0.095	0.010
00:00:04.386	-0.090	0.010
00:00:04.388	-0.115	0.010
00:00:04.390	-0.020	0.010
00:00:04.392	0.005	0.015
00:00:04.394	0.035	0.015
00:00:04.396	0.125	0.015
00:00:04.398	0.020	0.015
00:00:04.400	-0.015	0.015
00:00:04.402	-0.070	0.010
00:00:04.404	-0.020	0.005
00:00:04.406	0.005	0.005
00:00:04.408	-0.115	0.000
00:00:04.410	-0.060	0.000
00:00:04.412	-0.035	0.005
00:00:04.414	0.060	0.010
00:00:04.416	0.100	0.015
00:00:04.418	0.070	0.025
00:00:04.420	0.085	0.035
00:00:04.422	-0.030	0.045
00:00:04.424	-0.045	0.060
00:00:04.426	0.045	0.075
00:00:04.428	0.085	0.090
00:00:04.430	0.095	0.105
00:00:04.432	0.035	0.115
00:00:04.434	0.005	0.125
00:00:04.436	0.260	0.125
00:00:04.438	0.185	0.125
00:00:04.440	0.150	0.120
00:00:04.442	0.065	0.110
00:00:04.444	-0.015	0.100
00:00:04.446	0.030	0.095
00:00:04.448	0.005	0.095
00:00:04.450	-0.015	0.100
00:00:04.452	0.085	0.110
00:00:04.454	0.220	0.125
00:00:04.456	0.235	0.140
00:00:04.458	0.260	0.160
00:00:04.460	0.220	0.175
00:00:04.462	0.120	0.185
00:00:04.464	0.120	0.185
00:00:04.466	0.080	0.180
00:00:04.468	0.060	0.170
00:00:04.470	0.095	0.155
00:00:04.472	0.080	0.145
00:00:04.474	0.200	0.135
00:00:04.476	0.220	0.140
00:00:04.478	0.235	0.150
00:00:04.480	0.245	0.170
00:00:04.482	0.205	0.200
00:00:04.484	0.120	0.230
00:00:04.486	0.160	0.255
00:00:04.488	0.210	0.275
00:00:04.490	0.255	0.285
00:00:04.492	0.295	0.285
00:00:04.494	0.310	0.265
00:00:04.496	0.300	0.240
00:00:04.498	0.225	0.210
00:00:04.500	0.210	0.180
00:00:04.502	0.080	0.155
00:00:04.504	0.070	0.140
00:00:04.506	0.085	0.140
00:00:04.508	0.125	0.150
00:00:04.510	0.165	0.165
00:00:04.512	0.175	0.185
00:00:04.514	0.225	0.195
00:00:04.516	0.370	0.200
00:00:04.518	0.230	0.195
00:00:04.520	0.125	0.170
00:00:04.522	0.035	0.140
00:00:04.524	-0.005	0.100
00:00:04.526	-0.035	0.065
00:00:04.528	-0.045	0.035
00:00:04.530	-0.075	0.015
00:00:04.532	0.025	0.005
00:00:04.534	0.135	0.010
00:00:04.536	0.170	0.015
00:00:04.538	0.095	0.025
00:00:04.540	0.010	0.035
00:00:04.542	-0.010	0.035
00:00:04.544	-0.115	0.030
00:00:04.546	-0.155	0.015
00:00:04.548	-0.100	-0.005
00:00:04.550	-0.030	-0.025
00:00:04.552	0.090	-0.045
00:00:04.554	0.035	-0.055
00:00:04.556	-0.045	-0.065
00:00:04.558	-0.005	-0.060
00:00:04.560	-0.070	-0.060
00:00:04.562	-0.195	-0.050
00:00:04.564	-0.130	-0.050
00:00:04.566	-0.030	-0.050
00:00:04.568	-0.160	-0.055
00:00:04.570	-0.115	-0.065
00:00:04.572	-0.065	-0.075
00:00:04.574	0.015	-0.080
00:00:04.576	-0.020	-0.085
00:00:04.578	-0.025	-0.090
00:00:04.580	-0.035	-0.085
00:00:04.582	-0.190	-0.080
00:00:04.584	-0.140	-0.070
00:00:04.586	-0.080	-0.065
